cluster,token,τ,Φ,order
48,the,52,0.880542696,1
48,the,52,0.806010425,2
48,the,52,0.89372021,3
48,the,52,0.89169544,4
48,the,52,0.89372021,5
48,the,52,0.89169544,6
49,the,52,0.698609412,0
49,the,52,0.934462607,1
49,the,52,0.9611215,2
49,the,52,0.934462607,3
49,the,52,0.9611215,4
49,the,52,0.934462607,5
49,the,52,0.9611215,6
50,the,52,0.820247054,0
50,the,52,0.84890008,1
50,the,52,0.894390762,2
50,the,52,0.729584634,3
50,the,52,0.82888335,4
50,the,52,0.81741488,5
51,the,52,0.5122509,0
51,the,52,0.697029769,1
51,the,52,0.913839877,2
51,the,52,0.931955934,3
51,the,52,0.913839877,4
51,the,52,0.931955934,5
51,the,52,0.913839877,6
51,the,52,0.931955934,7
51,the,52,0.850489259,8
51,the,52,0.793055236,9
52,the,52,0.775437474,0
52,the,52,0.859519303,1
52,the,52,0.809686959,2
52,the,102,0.673475921,3
52,the,104,0.781355798,4
52,the,104,0.71291405,5
52,the,262,0.775437474,6
53,the,23,0.777523518,0
53,the,23,0.866272449,1
53,the,25,0.981757879,2
53,the,26,0.981757879,3
53,the,56,0.981757879,4
53,the,147,0.981757879,5
54,the,20,0.878697217,0
54,the,20,0.905886829,1
54,the,52,0.826666474,2
54,the,52,0.878697217,3
54,the,52,0.905886829,4
54,the,133,0.763603568,5
55,the,23,0.412933052,0
55,the,26,0.412933052,1
55,the,52,0.754197657,2
55,the,52,0.797689795,3
55,the,52,0.7368837,4
55,the,52,0.726197839,5
55,the,52,0.761587441,6
55,the,52,0.834778547,7
55,the,52,0.7318362,8
55,the,52,0.879523158,9
56,the,52,0.919261694,0
56,the,52,0.919261515,1
56,the,52,0.919261694,2
56,the,52,0.919261515,3
56,the,262,0.919261694,4
56,the,262,0.919261515,5
57,the,52,0.839008033,0
57,the,52,0.891762137,1
57,the,52,0.872072756,2
57,the,52,0.842016876,3
57,the,52,0.891762137,4
57,the,52,0.872072756,5
57,the,52,0.842016876,6
57,the,52,0.702285647,7
57,the,52,0.778971493,8
57,the,52,0.805384457,9
58,the,24,0.751019418,0
58,the,52,0.855321586,1
58,the,52,0.916904688,2
58,the,52,0.916904688,3
58,the,52,0.848731697,4
58,the,52,0.90164113,5
58,the,52,0.858646393,6
58,the,52,0.844967365,7
58,the,52,0.916904688,8
58,the,52,0.728819489,9
59,the,52,0.913912296,0
59,the,52,0.913912237,1
59,the,52,0.913912296,2
59,the,52,0.913912237,3
59,the,52,0.913912296,4
59,the,52,0.913912237,5
60,the,52,0.884609997,0
60,the,52,0.949474216,1
60,the,52,0.884609997,2
60,the,52,0.949474216,3
60,the,262,0.832264364,4
60,the,262,0.949474216,5
61,the,52,0.650738358,0
61,the,52,0.865430474,1
61,the,52,0.835096896,2
61,the,52,0.808924198,3
61,the,52,0.908702433,4
61,the,52,0.813999116,5
61,the,52,0.720724046,6
61,the,52,0.808924198,7
61,the,52,0.908702433,8
61,the,52,0.813999116,9
62,the,52,0.776664853,0
62,the,196,0.875604272,1
62,the,211,0.912846208,2
62,the,211,0.923500478,3
62,the,211,0.887089849,4
62,the,212,0.88684237,5
62,the,216,0.847087085,6
63,the,52,0.622985899,0
63,the,52,0.768441856,1
63,the,52,0.821852744,2
63,the,52,0.924814105,3
63,the,52,0.753258646,4
63,the,262,0.931853414,5
63,the,262,0.753258646,6
64,the,25,0.945154786,0
64,the,26,0.902352452,1
64,the,26,0.938197136,2
64,the,53,0.845070779,3
64,the,56,0.945154786,4
64,the,81,0.806981325,5
64,the,85,0.849490106,6
64,the,103,0.87410903,7
64,the,147,0.902352452,8
64,the,147,0.938197136,9
65,the,23,0.807546675,0
65,the,23,0.862020314,1
65,the,23,0.782471776,2
65,the,26,0.850001872,3
65,the,26,0.871451974,4
65,the,26,0.781882882,5
65,the,52,0.839818478,6
65,the,52,0.745166421,7
65,the,52,0.739180923,8
65,the,52,0.801715553,9
66,the,52,0.697822034,0
66,the,52,0.78704685,1
66,the,52,0.88645041,2
66,the,52,0.843078494,3
66,the,52,0.649750471,4
66,the,52,0.751628876,5
66,the,52,0.78704685,6
66,the,52,0.88645041,7
66,the,52,0.843078494,8
66,the,52,0.811087847,9
67,the,52,0.81148988,0
67,the,52,0.946940184,1
67,the,52,0.918614984,2
67,the,52,0.946940184,3
67,the,52,0.918614984,4
67,the,52,0.946940184,5
67,the,52,0.918614984,6
67,the,52,0.946940184,7
67,the,52,0.918614984,8
67,the,52,0.81148988,9
68,the,52,0.910829246,0
68,the,52,0.910829246,1
68,the,52,0.764086425,2
68,the,52,0.761838436,3
68,the,52,0.851144135,4
68,the,52,0.883513272,5
68,the,52,0.856902242,6
68,the,262,0.910829246,7
68,the,262,0.723361611,8
69,the,23,0.990488112,0
69,the,26,0.990488112,1
69,the,50,0.770264804,2
69,the,50,0.828196466,3
69,the,51,0.990488112,4
69,the,60,0.990488112,5
69,the,61,0.990488112,6
69,the,147,0.990488112,7
70,the,52,0.891387999,0
70,the,52,0.920285583,1
70,the,52,0.891387999,2
70,the,52,0.920285583,3
70,the,52,0.762110233,4
70,the,262,0.89097327,5
70,the,262,0.920285583,6
71,the,52,0.794402421,0
71,the,52,0.937432349,1
71,the,52,0.829033792,2
71,the,52,0.937432349,3
71,the,52,0.899628699,4
71,the,52,0.937432349,5
71,the,52,0.899628699,6
72,the,52,0.772890925,0
72,the,52,0.90248996,1
72,the,52,0.919261515,2
72,the,52,0.910967886,3
72,the,262,0.916734993,4
72,the,262,0.919261515,5
72,the,262,0.910967886,6
73,the,23,0.843818188,0
73,the,23,0.760876656,1
73,the,49,0.801260293,2
73,the,53,0.436428368,3
73,the,57,0.831219494,4
73,the,151,0.829240024,5
73,the,155,0.815303624,6
73,the,165,0.828705132,7
73,the,165,0.778814673,8
73,the,166,0.858362019,9
74,the,23,0.879919052,0
74,the,23,0.86962986,1
74,the,23,0.88539952,2
74,the,23,0.849392235,3
74,the,23,0.67746377,4
74,the,25,0.824068666,5
74,the,25,0.86962986,6
74,the,25,0.846428752,7
74,the,25,0.849392235,8
74,the,26,0.914361954,9
75,the,23,0.898463964,0
75,the,32,0.851365089,1
75,the,39,0.893990397,2
75,the,63,0.843970776,3
75,the,101,0.809850335,4
76,the,52,0.738137186,0
76,the,52,0.744715869,1
76,the,52,0.953418791,2
76,the,52,0.818062603,3
76,the,52,0.953418791,4
76,the,52,0.818062603,5
77,the,52,0.875121236,0
77,the,52,0.860534787,1
77,the,52,0.861917138,2
77,the,52,0.880578339,3
77,the,52,0.91623044,4
78,the,52,0.93543905,0
78,the,52,0.970355034,1
78,the,52,0.970355034,2
78,the,52,0.970355034,3
78,the,52,0.931336343,4
78,the,52,0.931336343,5
79,the,52,0.645811558,0
79,the,52,0.838506937,1
79,the,52,0.816099226,2
79,the,52,0.887490213,3
79,the,52,0.705667973,4
79,the,52,0.765573204,5
79,the,52,0.683753848,6
79,the,52,0.632475734,7
79,the,52,0.661024392,8
79,the,52,0.455201298,9
80,the,52,0.89772439,0
80,the,52,0.903122723,1
80,the,52,0.879263103,2
80,the,52,0.89772439,3
80,the,52,0.903122723,4
80,the,52,0.879263103,5
80,the,262,0.89772439,6
80,the,262,0.903122723,7
80,the,262,0.879263103,8
81,the,23,0.848765373,0
81,the,25,0.853387773,1
81,the,52,0.889553249,2
81,the,52,0.875397325,3
81,the,52,0.866529763,4
81,the,52,0.705119491,5
81,the,52,0.891793072,6
81,the,52,0.932846069,7
81,the,52,0.932515204,8
81,the,52,0.88007623,9
82,the,52,0.84737277,0
82,the,52,0.949894667,1
82,the,52,0.938845694,2
82,the,52,0.879951239,3
82,the,52,0.949894667,4
82,the,52,0.938845694,5
82,the,52,0.879951239,6
82,the,262,0.949894667,7
82,the,262,0.938845694,8
82,the,262,0.879951239,9
83,the,20,0.855228484,0
83,the,20,0.790103555,1
83,the,52,0.682017088,2
83,the,52,0.789578438,3
83,the,52,0.63777101,4
83,the,52,0.549661696,5
83,the,52,0.671504617,6
83,the,52,0.790754199,7
83,the,52,0.772785604,8
83,the,52,0.792610407,9
84,the,23,0.749539673,0
84,the,23,0.78215313,1
84,the,52,0.779539824,2
84,the,52,0.536696076,3
84,the,52,0.491801262,4
84,the,52,0.611004949,5
84,the,52,0.536696076,6
84,the,52,0.491801262,7
84,the,52,0.611004949,8
84,the,52,0.695235014,9
85,the,22,0.733989775,0
85,the,52,0.885659277,1
85,the,52,0.804136813,2
85,the,52,0.890816748,3
85,the,52,0.890816748,4
85,the,52,0.897404015,5
85,the,52,0.939493418,6
85,the,52,0.939493418,7
85,the,52,0.939493418,8
85,the,52,0.893014193,9
86,the,24,0.921766281,0
86,the,26,0.921858966,1
86,the,26,0.909706891,2
86,the,56,0.921766281,3
86,the,147,0.921858966,4
86,the,147,0.909706891,5
87,the,55,0.934566438,0
87,the,81,0.784763217,1
87,the,105,0.903187037,2
87,the,106,0.928765655,3
87,the,107,0.917512715,4
87,the,107,0.879978001,5
87,the,109,0.902123749,6
87,the,113,0.903072834,7
87,the,135,0.744220734,8
88,the,52,0.928061426,0
88,the,52,0.954514802,1
88,the,52,0.943451226,2
88,the,52,0.919238448,3
88,the,52,0.943451226,4
88,the,52,0.919238448,5
89,the,23,0.879152,0
89,the,23,0.932459354,1
89,the,25,0.879152,2
89,the,25,0.932459354,3
89,the,26,0.879152,4
89,the,26,0.932459354,5
89,the,52,0.705404103,6
89,the,52,0.849459946,7
89,the,52,0.862697184,8
89,the,52,0.862697184,9
90,the,25,0.775097787,0
90,the,52,0.787836909,1
90,the,52,0.89878118,2
90,the,52,0.901863635,3
90,the,52,0.843741834,4
90,the,52,0.772798657,5
90,the,52,0.847689509,6
90,the,52,0.821570814,7
90,the,52,0.759385765,8
90,the,52,0.750551224,9
91,the,52,0.868368685,0
91,the,52,0.888813555,1
91,the,52,0.862703443,2
91,the,52,0.774415553,3
91,the,52,0.818295002,4
91,the,52,0.710865855,5
91,the,52,0.898182988,6
91,the,52,0.898182988,7
91,the,52,0.869763494,8
91,the,52,0.898182988,9
0,their,52,0.48137781,0
0,their,52,0.688538611,1
0,their,52,0.606167197,2
0,their,52,0.614404857,3
0,their,52,0.86232096,4
0,their,52,0.811761677,5
0,their,52,0.86232096,6
0,their,52,0.692222774,7
0,their,52,0.804379821,8
0,their,52,0.734144032,9
1,their,52,0.590355098,0
1,their,52,0.752799511,1
1,their,52,0.752799511,2
1,their,52,0.811612129,3
1,their,52,0.807713747,4
1,their,52,0.811612129,5
1,their,52,0.807713747,6
1,their,52,0.752799511,7
1,their,52,0.811612129,8
1,their,52,0.765955687,9
0,then,24,0.345301151,0
0,then,28,0.344770789,1
0,then,30,0.444928497,2
0,then,34,0.406083524,3
0,then,34,0.468462884,4
0,then,34,0.679995,5
0,then,37,0.311758876,6
0,then,37,0.328207493,7
0,then,37,0.315538317,8
0,then,41,0.351863652,9
1,then,52,0.814422548,0
1,then,52,0.819988191,1
1,then,52,0.889396012,2
1,then,52,0.889396012,3
1,then,52,0.835272193,4
1,then,52,0.889396012,5
0,theory,25,0.697314858,0
0,theory,52,0.746702969,1
0,theory,52,0.746702969,2
0,theory,52,0.751631677,3
0,theory,52,0.70001781,4
0,theory,52,0.793723464,5
0,theory,52,0.708989263,6
0,theory,52,0.765728474,7
0,theory,52,0.631493211,8
0,theory,52,0.700307071,9
1,theory,52,0.802817762,0
1,theory,52,0.778585255,1
1,theory,52,0.868907154,2
1,theory,52,0.834006011,3
1,theory,52,0.735417902,4
1,theory,52,0.951039493,5
1,theory,52,0.494671792,6
1,theory,52,0.869847953,7
1,theory,52,0.94779563,8
1,theory,52,0.821942389,9
0,there,52,0.513323903,0
0,there,52,0.511123002,1
0,there,52,0.675042629,2
0,there,52,0.662483037,3
0,there,52,0.662846267,4
0,there,52,0.597833693,5
0,there,52,0.665776312,6
0,there,52,0.804549694,7
0,there,52,0.685285509,8
0,there,52,0.804549694,9
1,there,52,0.697345614,0
1,there,52,0.887822628,1
1,there,52,0.887822628,2
1,there,52,0.887822628,3
1,there,52,0.662757993,4
1,there,52,0.697345614,5
0,these,23,0.603258669,0
0,these,52,0.724174857,1
0,these,52,0.721955121,2
0,these,52,0.597370625,3
0,these,52,0.504986227,4
0,these,52,0.55476439,5
0,these,52,0.624199986,6
0,these,52,0.697003961,7
0,these,52,0.585279882,8
0,these,52,0.628299534,9
1,these,52,0.782696843,0
1,these,52,0.888789952,1
1,these,52,0.865446508,2
1,these,52,0.888789952,3
1,these,52,0.800973058,4
1,these,52,0.782696843,5
0,this,20,0.293893516,0
0,this,22,0.557380497,1
0,this,22,0.56460613,2
0,this,22,0.461351544,3
0,this,22,0.39316079,4
0,this,22,0.467177242,5
0,this,22,0.286995411,6
0,this,23,0.458253711,7
0,this,23,0.275960147,8
0,this,23,0.382037699,9
1,this,52,0.857278168,0
1,this,52,0.857278168,1
1,this,52,0.857278168,2
1,this,52,0.857278168,3
1,this,52,0.857278168,4
1,this,52,0.857278168,5
0,tight,26,0.850151896,0
0,tight,123,0.800501525,1
0,tight,127,0.780641019,2
0,tight,132,0.800501525,3
0,tight,132,0.780641019,4
0,tight,147,0.850151896,5
1,tight,53,0.896322072,0
1,tight,63,0.933426738,1
1,tight,77,0.933426738,2
1,tight,109,0.910995603,3
1,tight,189,0.92680037,4
1,tight,257,0.793584287,5
0,time,26,0.421055585,0
0,time,52,0.599125087,1
0,time,52,0.622121155,2
0,time,52,0.561609328,3
0,time,52,0.718290925,4
0,time,52,0.769034863,5
0,time,52,0.86609292,6
0,time,52,0.744921803,7
0,time,52,0.631496489,8
0,time,52,0.741710126,9
1,time,25,0.845127285,0
1,time,52,0.898043215,1
1,time,52,0.898043215,2
1,time,52,0.898043215,3
1,time,56,0.845127285,4
1,time,85,0.685375988,5
0,token,52,0.847581327,0
0,token,52,0.89801681,1
0,token,52,0.827140033,2
0,token,52,0.89801681,3
0,token,52,0.89801681,4
0,token,52,0.827140033,5
0,token,52,0.847581327,6
1,token,242,0.929291189,0
1,token,242,0.838114083,1
1,token,247,0.929291189,2
1,token,247,0.883757114,3
1,token,249,0.929291189,4
1,token,249,0.869674623,5
0,tokenizers,66,0.986084998,0
0,tokenizers,66,0.987520814,1
0,tokenizers,66,0.992674828,2
0,tokenizers,66,0.992674828,3
0,tokenizers,66,0.992674828,4
0,tokenizers,66,0.987520814,5
1,tokenizers,66,1.000000119,0
1,tokenizers,66,1.000000119,1
1,tokenizers,66,1.000000119,2
1,tokenizers,66,1.000000119,3
1,tokenizers,66,1.000000119,4
1,tokenizers,66,1.000000119,5
1,tokenizers,66,1.000000119,6
0,torch,36,0.872756422,0
0,torch,36,0.87452364,1
0,torch,36,0.852391243,2
0,torch,36,0.918311119,3
0,torch,36,0.916606247,4
0,torch,36,0.926159739,5
0,torch,36,0.861878514,6
0,torch,66,0.754943371,7
1,torch,36,0.944295883,0
1,torch,36,0.92706567,1
1,torch,36,0.938368499,2
1,torch,36,0.93497926,3
1,torch,36,0.91094172,4
1,torch,36,0.959489644,5
1,torch,36,0.969570816,6
1,torch,36,0.979706585,7
1,torch,36,0.957805753,8
1,torch,36,0.969320536,9
2,torch,39,0.831198394,0
2,torch,39,0.885764956,1
2,torch,41,0.939842939,2
2,torch,49,0.942765176,3
2,torch,49,0.765954077,4
0,trace,20,0.696177959,0
0,trace,52,0.719284654,1
0,trace,52,0.764852047,2
0,trace,52,0.698361039,3
0,trace,52,0.677700877,4
0,trace,52,0.806232393,5
0,trace,52,0.803493679,6
0,trace,52,0.860911429,7
0,trace,52,0.769986033,8
0,trace,52,0.860494554,9
1,trace,243,0.727679193,0
1,trace,247,0.635174274,1
1,trace,247,0.752481997,2
1,trace,247,0.629114449,3
1,trace,249,0.71156764,4
1,trace,249,0.738649428,5
1,trace,249,0.656875134,6
1,trace,262,0.819353342,7
1,trace,262,0.841168642,8
1,trace,262,0.902279973,9
2,trace,242,0.867545605,0
2,trace,242,0.902416885,1
2,trace,242,0.873335719,2
2,trace,247,0.776429832,3
2,trace,247,0.902416885,4
2,trace,247,0.797657907,5
2,trace,247,0.873335719,6
0,trajectories,52,0.815061808,0
0,trajectories,52,0.763701499,1
0,trajectories,52,0.767551959,2
0,trajectories,52,0.82385987,3
0,trajectories,52,0.906437397,4
0,trajectories,52,0.906437397,5
0,trajectories,52,0.82385987,6
0,trajectories,52,0.906437397,7
0,trajectories,52,0.82385987,8
0,trajectories,52,0.815061808,9
1,trajectories,52,0.869820535,0
1,trajectories,52,0.755081236,1
1,trajectories,52,0.871270299,2
1,trajectories,52,0.835016131,3
1,trajectories,52,0.887228191,4
1,trajectories,52,0.864983618,5
1,trajectories,52,0.835016131,6
1,trajectories,52,0.864983618,7
1,trajectories,52,0.750508368,8
1,trajectories,52,0.749934316,9
0,trajectory,23,0.956292629,0
0,trajectory,25,0.956292629,1
0,trajectory,26,0.956292629,2
0,trajectory,52,0.675795019,3
0,trajectory,56,0.744755626,4
0,trajectory,56,0.949951231,5
0,trajectory,147,0.956292629,6
0,trajectory,283,0.776512623,7
1,trajectory,23,0.703239024,0
1,trajectory,52,0.755146861,1
1,trajectory,52,0.678806901,2
1,trajectory,52,0.694788158,3
1,trajectory,52,0.66035527,4
1,trajectory,52,0.66035527,5
1,trajectory,52,0.592960775,6
1,trajectory,52,0.650882125,7
1,trajectory,52,0.635361731,8
1,trajectory,52,0.679476202,9
2,trajectory,52,0.660354137,0
2,trajectory,52,0.808628976,1
2,trajectory,52,0.869519591,2
2,trajectory,52,0.898670316,3
2,trajectory,52,0.80746156,4
2,trajectory,52,0.81853056,5
2,trajectory,52,0.869519591,6
2,trajectory,52,0.898670316,7
0,transcript,52,0.841164768,0
0,transcript,52,0.74469918,1
0,transcript,52,0.775146127,2
0,transcript,52,0.947286129,3
0,transcript,52,0.947286129,4
0,transcript,52,0.947286129,5
1,transcript,52,0.823165894,0
1,transcript,52,0.884842336,1
1,transcript,52,0.708843529,2
1,transcript,52,0.892490447,3
1,transcript,52,0.884842336,4
1,transcript,52,0.846590579,5
1,transcript,52,0.846590579,6
0,transformers,36,0.751864791,0
0,transformers,36,0.892670393,1
0,transformers,36,0.8747136,2
0,transformers,36,0.852541924,3
0,transformers,36,0.937389612,4
0,transformers,36,0.827650309,5
0,transformers,36,0.885846198,6
0,transformers,36,0.926420629,7
0,transformers,36,0.94236511,8
0,transformers,36,0.893547535,9
1,transformers,36,0.790721714,0
1,transformers,36,0.787124157,1
1,transformers,36,0.901894867,2
1,transformers,36,0.887380064,3
1,transformers,36,0.894089341,4
1,transformers,36,0.909925401,5
1,transformers,36,0.832836032,6
1,transformers,36,0.898898244,7
1,transformers,36,0.83881402,8
1,transformers,36,0.858028352,9
2,transformers,28,0.953223348,0
2,transformers,34,0.953223348,1
2,transformers,36,0.953223348,2
2,transformers,37,0.949234843,3
2,transformers,53,0.876552105,4
2,transformers,63,0.876552105,5
2,transformers,73,0.817054868,6
2,transformers,109,0.879493773,7
2,transformers,255,0.952150464,8
2,transformers,257,0.902879179,9
3,transformers,89,0.976870537,0
3,transformers,181,0.976870537,1
3,transformers,257,0.96585989,2
3,transformers,261,0.947778821,3
3,transformers,271,0.976870537,4
3,transformers,287,0.983312964,5
3,transformers,291,0.923645258,6
0,turns,52,0.496732593,0
0,turns,161,0.713240027,1
0,turns,161,0.781744659,2
0,turns,161,0.689627409,3
0,turns,161,0.695827663,4
0,turns,218,0.724057555,5
1,turns,23,0.752131045,0
1,turns,25,0.693853378,1
1,turns,52,0.568541586,2
1,turns,52,0.619586229,3
1,turns,56,0.693853378,4
1,turns,63,0.705091298,5
1,turns,63,0.861949503,6
1,turns,63,0.863346398,7
1,turns,77,0.810905516,8
1,turns,77,0.863346398,9
2,turns,63,0.879655004,0
2,turns,63,0.949799001,1
2,turns,63,0.77791816,2
2,turns,77,0.879655004,3
2,turns,77,0.949799001,4
2,turns,77,0.77791816,5
0,twin,52,0.679828882,0
0,twin,52,0.847537279,1
0,twin,52,0.88632381,2
0,twin,52,0.847537279,3
0,twin,52,0.694271803,4
0,twin,52,0.858284652,5
0,twin,52,0.847537279,6
0,twin,52,0.888496995,7
0,twin,52,0.847537279,8
0,twin,52,0.888496995,9
1,twin,52,0.813340008,0
1,twin,52,0.964799166,1
1,twin,52,0.964799166,2
1,twin,52,0.82883966,3
1,twin,52,0.964799166,4
1,twin,52,0.964799166,5
1,twin,52,0.813340008,6
0,two,52,0.497871011,0
0,two,52,0.396640986,1
0,two,52,0.612798095,2
0,two,52,0.67988646,3
0,two,52,0.590099216,4
0,two,52,0.74941653,5
0,two,52,0.54215008,6
0,two,52,0.74941653,7
0,two,52,0.54215008,8
0,two,52,0.70036304,9
1,two,230,0.755581915,0
1,two,230,0.836045146,1
1,two,230,0.832212269,2
1,two,236,0.735647857,3
1,two,236,0.755581915,4
1,two,236,0.836045146,5
1,two,236,0.830843389,6
1,two,244,0.50315845,7
1,two,247,0.729013503,8
0,type,52,0.756947577,0
0,type,52,0.70143187,1
0,type,52,0.773138106,2
0,type,52,0.867778838,3
0,type,52,0.858931839,4
0,type,52,0.820232987,5
0,type,52,0.903057516,6
0,type,52,0.902332783,7
0,type,52,0.858931839,8
0,type,52,0.820232987,9
1,type,20,0.732433736,0
1,type,52,0.830036163,1
1,type,52,0.758374393,2
1,type,52,0.792488754,3
1,type,52,0.80372709,4
1,type,52,0.838042557,5
1,type,52,0.875272632,6
1,type,52,0.875272632,7
1,type,52,0.875272632,8
1,type,52,0.720414877,9
2,type,52,0.83568418,0
2,type,52,0.65823555,1
2,type,52,0.880489588,2
2,type,52,0.868317902,3
2,type,52,0.758606374,4
2,type,52,0.909815907,5
2,type,52,0.847484708,6
2,type,52,0.9546929,7
2,type,52,0.842790604,8
2,type,52,0.898296595,9
0,ubuntu,36,0.660131335,0
0,ubuntu,36,0.694363475,1
0,ubuntu,36,0.632763445,2
0,ubuntu,36,0.368195683,3
0,ubuntu,36,0.672636569,4
0,ubuntu,36,0.673350036,5
0,ubuntu,36,0.557496905,6
0,ubuntu,36,0.341378987,7
0,ubuntu,36,0.83456111,8
0,ubuntu,36,0.752896309,9
1,ubuntu,36,0.644437909,0
1,ubuntu,64,0.932094395,1
1,ubuntu,64,0.81624794,2
1,ubuntu,68,0.877986848,3
1,ubuntu,68,0.922087133,4
0,umap,26,0.800291479,0
0,umap,26,0.703337669,1
0,umap,55,0.85235256,2
0,umap,63,0.785463691,3
0,umap,77,0.776413202,4
0,umap,83,0.765462875,5
0,umap,105,0.892033637,6
0,umap,106,0.87597698,7
0,umap,107,0.884941876,8
0,umap,107,0.841172397,9
1,umap,26,0.876156509,0
1,umap,53,0.778908491,1
1,umap,147,0.876156509,2
1,umap,189,0.886664987,3
1,umap,189,0.919104874,4
1,umap,189,0.712271571,5
0,under,26,0.642398357,0
0,under,119,0.832435608,1
0,under,120,0.762174428,2
0,under,120,0.773342013,3
0,under,125,0.732074082,4
0,under,132,0.732074082,5
0,under,147,0.642398357,6
0,under,157,0.824894726,7
0,under,218,0.607483745,8
0,under,253,0.706940711,9
1,under,52,0.830223918,0
1,under,52,0.830223918,1
1,under,126,0.821856439,2
1,under,129,0.813845575,3
1,under,132,0.821856439,4
1,under,132,0.813845575,5
0,unpack,36,0.84276396,0
0,unpack,36,0.890100837,1
0,unpack,36,0.93801409,2
0,unpack,36,0.836893737,3
0,unpack,36,0.875051796,4
0,unpack,36,0.877511084,5
0,unpack,36,0.931650758,6
0,unpack,36,0.924757063,7
0,unpack,36,0.925257087,8
0,unpack,36,0.879808068,9
1,unpack,36,0.853119135,0
1,unpack,36,0.905512631,1
1,unpack,36,0.804088414,2
1,unpack,36,0.840449154,3
1,unpack,36,0.854520082,4
1,unpack,36,0.886408806,5
1,unpack,36,0.915377319,6
1,unpack,36,0.869471014,7
1,unpack,36,0.880410671,8
1,unpack,36,0.869471014,9
0,update,28,0.496676803,0
0,update,28,0.585541904,1
0,update,34,0.607581198,2
0,update,34,0.650907815,3
0,update,36,0.680643141,4
0,update,36,0.660549402,5
0,update,36,0.731906354,6
0,update,36,0.673101187,7
0,update,36,0.721805096,8
0,update,36,0.646900296,9
1,update,226,0.715815008,0
1,update,226,0.933249772,1
1,update,236,0.715815008,2
1,update,236,0.933249772,3
1,update,244,0.837082028,4
1,update,247,0.903104007,5
1,update,249,0.935939014,6
1,update,249,0.836703837,7
1,update,249,0.730073929,8
0,usage,232,0.629775882,0
0,usage,247,0.545623779,1
0,usage,257,0.654682875,2
0,usage,257,0.652880549,3
0,usage,257,0.713779688,4
0,usage,257,0.648534119,5
0,usage,257,0.746148169,6
0,usage,257,0.738239825,7
0,usage,258,0.694027364,8
0,usage,259,0.79785794,9
1,usage,257,0.790302634,0
1,usage,261,0.772620916,1
1,usage,262,0.789011359,2
1,usage,262,0.77109617,3
1,usage,262,0.787112176,4
0,use,24,0.472001374,0
0,use,52,0.550642908,1
0,use,52,0.529189587,2
0,use,52,0.473179698,3
0,use,52,0.473179698,4
0,use,52,0.36567381,5
0,use,159,0.567952931,6
0,use,247,0.614854217,7
0,use,247,0.448667645,8
0,use,249,0.696971774,9
1,use,49,0.752739727,0
1,use,67,0.683520317,1
1,use,67,0.805490911,2
1,use,67,0.675735414,3
1,use,69,0.768312335,4
1,use,69,0.677437186,5
1,use,71,0.74433881,6
1,use,273,0.563741148,7
0,using,36,0.803178251,0
0,using,36,0.810034573,1
0,using,36,0.75128293,2
0,using,36,0.752466023,3
0,using,36,0.743086994,4
0,using,36,0.83619988,5
0,using,36,0.835295498,6
0,using,36,0.886198819,7
0,using,36,0.857276261,8
0,using,36,0.734327734,9
1,using,36,0.763165712,0
1,using,36,0.626105726,1
1,using,36,0.718290746,2
1,using,36,0.687204599,3
1,using,36,0.829835892,4
1,using,36,0.838762462,5
1,using,36,0.78895849,6
1,using,36,0.829421163,7
1,using,36,0.777837455,8
1,using,36,0.775721788,9
0,utterance,261,0.74958694,0
0,utterance,262,0.765451789,1
0,utterance,292,0.745991826,2
0,utterance,292,0.847596407,3
0,utterance,292,0.889060974,4
0,utterance,292,0.925525069,5
0,utterance,292,0.925525069,6
0,utterance,292,0.771579206,7
0,utterance,292,0.925525069,8
0,utterance,293,0.762094498,9
1,utterance,53,0.923630893,0
1,utterance,63,0.923630893,1
1,utterance,77,0.923630893,2
1,utterance,83,0.825856149,3
1,utterance,155,0.795168698,4
1,utterance,253,0.817364216,5
1,utterance,262,0.694410682,6
2,utterance,53,0.707057953,0
2,utterance,109,0.808708489,1
2,utterance,157,0.775289953,2
2,utterance,169,0.539233327,3
2,utterance,171,0.736750185,4
2,utterance,173,0.739917636,5
2,utterance,173,0.725907564,6
2,utterance,174,0.744890809,7
2,utterance,226,0.848283648,8
2,utterance,226,0.905325413,9
3,utterance,257,0.828862548,0
3,utterance,287,0.93630445,1
3,utterance,287,0.883602142,2
3,utterance,289,0.93630445,3
3,utterance,289,0.883602142,4
3,utterance,289,0.93630445,5
3,utterance,289,0.883602142,6
3,utterance,291,0.93630445,7
3,utterance,291,0.883602142,8
3,utterance,291,0.807477176,9
0,utterances,24,0.730438709,0
0,utterances,24,0.916166067,1
0,utterances,56,0.916166067,2
0,utterances,63,0.80722487,3
0,utterances,89,0.874765038,4
0,utterances,119,0.838218868,5
0,utterances,291,0.826310337,6
1,utterances,51,0.90031606,0
1,utterances,57,0.962580919,1
1,utterances,59,0.964269757,2
1,utterances,73,0.967093349,3
1,utterances,74,0.80014956,4
1,utterances,75,0.815874457,5
1,utterances,75,0.966470778,6
1,utterances,75,0.864469588,7
2,utterances,89,0.844070852,0
2,utterances,226,0.909477949,1
2,utterances,226,0.953244865,2
2,utterances,236,0.909477949,3
2,utterances,236,0.953244865,4
2,utterances,242,0.909477949,5
2,utterances,242,0.953244865,6
2,utterances,247,0.904126823,7
